timestamp,lane_1_vehicles,lane_2_vehicles,lane_3_vehicles,lane_4_vehicles,ambulance_lane_1,ambulance_lane_2,ambulance_lane_3,ambulance_lane_4,action_index,activated_lane,green_time,reason_for_action,avg_reward,avg_loss,avg_q_value
2025-11-02T13:22:03.756234,7,5,7,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,-2.30,0.0000,0.00
2025-11-02T13:22:15.886824,6,3,6,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,-0.10,0.0000,0.00
2025-11-02T13:22:27.990631,7,3,7,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,-2.40,0.0000,0.00
2025-11-02T13:22:40.018648,10,2,10,12,0,0,0,0,10,4,12.0,Congestion | Vehicles: 12,-3.40,0.0000,0.00
2025-11-02T13:22:52.094891,8,4,8,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,5.20,0.0000,0.00
2025-11-02T13:23:04.200037,7,0,7,8,0,0,0,0,10,4,12.0,Congestion | Vehicles: 8,-0.20,0.0000,0.00
2025-11-02T13:23:16.263585,7,3,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,1.70,0.0000,0.00
2025-11-02T13:23:28.397525,7,3,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,-2.30,0.0000,0.00
2025-11-02T13:23:40.464373,6,1,6,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,0.40,0.0000,0.00
2025-11-02T13:23:52.508833,5,6,7,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 7,-0.40,0.0000,0.00
2025-11-02T13:24:04.606168,9,1,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.80,0.0000,0.00
2025-11-02T13:24:16.743203,9,3,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-3.00,0.0000,0.00
2025-11-02T13:24:28.796369,7,3,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,1.70,0.0000,0.00
2025-11-02T13:24:40.906696,8,2,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.50,0.0000,0.00
2025-11-02T13:24:52.997149,9,6,8,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T13:25:01.040014,5,0,5,5,0,0,0,0,0,1,8.0,Congestion | Vehicles: 5,6.50,0.0000,0.00
2025-11-02T13:25:13.187086,8,5,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.80,0.0000,0.00
2025-11-02T13:25:25.341552,9,1,9,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.30,0.0000,0.00
2025-11-02T13:25:37.380625,9,3,9,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:25:49.516093,10,4,10,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.10,0.0000,0.00
2025-11-02T13:26:01.539948,9,3,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-1.00,0.0000,0.00
2025-11-02T13:26:13.600886,9,3,9,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.80,0.0000,0.00
2025-11-02T13:26:25.712257,6,3,6,8,0,0,0,0,10,4,12.0,Congestion | Vehicles: 8,3.70,0.0000,0.00
2025-11-02T13:26:37.830210,7,1,7,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,4.00,0.0000,0.00
2025-11-02T13:26:49.928967,8,3,7,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.30,0.0000,0.00
2025-11-02T13:27:01.990508,9,3,9,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:27:14.075210,9,4,8,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-3.00,0.0000,0.00
2025-11-02T13:27:26.124900,10,3,9,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.00,0.0000,0.00
2025-11-02T13:27:38.199264,7,4,7,8,0,0,0,0,10,4,12.0,Congestion | Vehicles: 8,3.40,0.0000,0.00
2025-11-02T13:27:50.248471,7,3,8,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,7.90,0.0000,0.00
2025-11-02T13:28:02.339129,9,3,9,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.50,0.0000,0.00
2025-11-02T13:28:14.409375,8,3,12,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 12,-0.80,0.0000,0.00
2025-11-02T13:28:26.466797,8,3,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,5.40,0.0000,0.00
2025-11-02T13:28:38.516373,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.60,0.0000,0.00
2025-11-02T13:28:50.548505,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T13:29:02.618109,8,3,8,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.70,0.0000,0.00
2025-11-02T13:29:14.692174,10,3,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.80,0.0000,0.00
2025-11-02T13:29:26.768047,9,2,9,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-0.70,0.0000,0.00
2025-11-02T13:29:38.825735,9,4,8,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.40,0.0000,0.00
2025-11-02T13:29:50.899858,9,2,9,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.40,0.0000,0.00
2025-11-02T13:30:02.947993,7,5,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,1.20,0.0000,0.00
2025-11-02T13:30:15.045462,8,3,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,5.60,0.0000,0.00
2025-11-02T13:30:27.111235,9,6,9,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:30:39.178725,8,3,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.60,0.0000,0.00
2025-11-02T13:30:51.267243,9,4,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T13:31:03.337641,6,3,6,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,4.00,0.0000,0.00
2025-11-02T13:31:15.381917,7,3,7,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.70,0.0000,0.00
2025-11-02T13:31:27.488003,8,1,8,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,1.50,0.0000,0.00
2025-11-02T13:31:39.581686,9,0,9,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T13:31:51.651800,8,1,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.40,0.0000,0.00
2025-11-02T13:32:03.726742,10,0,10,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.50,0.0000,0.00
2025-11-02T13:32:15.804851,8,0,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,1.90,0.0000,0.00
2025-11-02T13:32:27.861179,9,0,8,12,0,0,0,0,10,4,12.0,Congestion | Vehicles: 12,-2.90,0.0000,0.00
2025-11-02T13:32:39.950735,9,2,9,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,9.40,0.0000,0.00
2025-11-02T13:32:52.046535,12,1,12,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 12,-2.80,0.0000,0.00
2025-11-02T13:33:04.109562,8,2,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,5.70,0.0000,0.00
2025-11-02T13:33:16.150928,7,1,9,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-0.10,0.0000,0.00
2025-11-02T13:33:28.214002,5,2,5,6,0,0,0,0,10,4,12.0,Congestion | Vehicles: 6,6.20,0.0000,0.00
2025-11-02T13:33:40.312128,10,1,10,10,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.10,0.0000,0.00
2025-11-02T13:33:52.389856,8,2,9,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,1.40,0.0000,0.00
2025-11-02T13:34:04.468197,8,1,9,8,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T13:34:16.532440,7,2,6,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,3.90,0.0000,0.00
2025-11-02T13:34:28.601130,9,1,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.30,0.0000,0.00
2025-11-02T13:34:40.660262,8,2,8,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.10,0.0000,0.00
2025-11-02T13:34:52.742234,10,3,10,12,0,0,0,0,10,4,12.0,Congestion | Vehicles: 12,-3.50,0.0000,0.00
2025-11-02T13:35:04.819018,7,2,8,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,9.70,0.0000,0.00
2025-11-02T13:35:16.893994,6,2,6,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,2.00,0.0000,0.00
2025-11-02T13:35:28.997648,6,6,6,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,-2.30,0.0000,0.00
2025-11-02T13:35:41.067060,8,5,8,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.50,0.0000,0.00
2025-11-02T13:35:53.147457,9,4,9,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:36:05.216373,7,3,8,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,1.50,0.0000,0.00
2025-11-02T13:36:17.267081,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.60,0.0000,0.00
2025-11-02T13:36:29.343637,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T13:36:41.405217,8,0,6,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.20,0.0000,0.00
2025-11-02T13:36:53.467389,9,1,9,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.40,0.0000,0.00
2025-11-02T13:37:05.512938,7,0,8,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,2.10,0.0000,0.00
2025-11-02T13:37:17.595810,9,2,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.90,0.0000,0.00
2025-11-02T13:37:29.672222,4,2,6,7,0,0,0,0,10,4,12.0,Congestion | Vehicles: 7,8.10,0.0000,0.00
2025-11-02T13:37:41.747669,7,4,7,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,-2.50,0.0000,0.00
2025-11-02T13:37:53.818551,8,3,8,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.20,0.0000,0.00
2025-11-02T13:38:05.877572,10,3,9,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.00,0.0000,0.00
2025-11-02T13:38:17.934539,8,3,9,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,1.40,0.0000,0.00
2025-11-02T13:38:30.007689,10,2,11,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 11,-3.00,0.0000,0.00
2025-11-02T13:38:42.106456,8,3,6,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,7.50,0.0000,0.00
2025-11-02T13:38:54.179159,9,4,8,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:39:06.265029,9,2,8,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:39:18.359365,8,6,8,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.80,0.0000,0.00
2025-11-02T13:39:30.444907,9,2,7,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.10,0.0000,0.00
2025-11-02T13:39:42.534993,7,5,7,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,1.60,0.0000,0.00
2025-11-02T13:39:54.591727,7,3,9,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.90,0.0000,0.00
2025-11-02T13:40:06.670930,9,4,11,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 11,5.00,0.0000,0.00
2025-11-02T13:40:18.738779,8,3,8,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,3.80,0.0000,0.00
2025-11-02T13:40:30.835053,9,5,9,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-3.10,0.0000,0.00
2025-11-02T13:40:42.904547,7,3,6,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,2.00,0.0000,0.00
2025-11-02T13:40:54.965705,8,5,8,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.70,0.0000,0.00
2025-11-02T13:41:07.046716,7,5,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.90,0.0000,0.00
2025-11-02T13:41:19.122836,11,4,11,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,0.70,0.0000,0.00
2025-11-02T13:41:31.193676,8,3,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,3.40,0.0000,0.00
2025-11-02T13:41:43.264264,12,4,5,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 12,-2.60,0.0000,0.00
2025-11-02T13:41:55.349627,7,3,7,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,8.00,0.0000,0.00
2025-11-02T13:42:07.426901,9,3,9,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.40,0.0000,0.00
2025-11-02T13:42:19.526238,10,3,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.10,0.0000,0.00
2025-11-02T13:42:31.615847,9,1,7,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,0.00,0.0000,0.00
2025-11-02T13:42:43.676337,10,3,10,2,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.50,0.0000,0.00
2025-11-02T13:42:55.737525,8,2,7,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,1.80,0.0000,0.00
2025-11-02T13:43:07.829330,8,2,9,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.30,0.0000,0.00
2025-11-02T13:43:19.899211,8,0,9,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.10,0.0000,0.00
2025-11-02T13:43:32.004367,11,1,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-3.00,0.0000,0.00
2025-11-02T13:43:44.072304,9,2,9,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,1.00,0.0000,0.00
2025-11-02T13:43:56.129003,6,3,6,11,0,0,0,0,10,4,12.0,Congestion | Vehicles: 11,-2.60,0.0000,0.00
2025-11-02T13:44:08.195688,8,2,9,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,5.40,0.0000,0.00
2025-11-02T13:44:20.260126,8,4,9,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T13:44:32.334677,8,3,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.60,0.0000,0.00
2025-11-02T13:44:44.429485,8,4,7,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.90,0.0000,0.00
2025-11-02T13:44:56.491200,11,2,12,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 12,7.00,0.0000,0.00
2025-11-02T13:45:08.554889,5,6,7,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 7,7.60,0.0000,0.00
2025-11-02T13:45:20.630908,8,3,9,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.40,0.0000,0.00
2025-11-02T13:45:32.711877,9,5,9,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:45:44.790247,7,5,6,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,1.70,0.0000,0.00
2025-11-02T13:45:56.868729,10,6,10,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.40,0.0000,0.00
2025-11-02T13:46:08.936323,8,6,8,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,0.80,0.0000,0.00
2025-11-02T13:46:20.994416,8,5,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-1.00,0.0000,0.00
2025-11-02T13:46:33.071663,10,3,8,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.00,0.0000,0.00
2025-11-02T18:03:20.531503,8,1,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,1.80,0.0000,0.00
2025-11-02T18:03:32.937053,6,3,6,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,2.10,0.0000,0.00
